time,open,high,low,close,volume
2026-01-09 06:00:00,4477.10009765625,4486.0,4474.39990234375,4483.0,3876
2026-01-09 07:00:00,4483.2998046875,4484.7001953125,4477.2001953125,4479.2998046875,4245
2026-01-09 08:00:00,4478.7998046875,4485.7998046875,4472.7998046875,4476.89990234375,4536
2026-01-09 09:00:00,4477.10009765625,4486.39990234375,4477.0,4479.39990234375,3389
2026-01-09 10:00:00,4479.7001953125,4482.7001953125,4475.7001953125,4481.2998046875,3216
2026-01-09 11:00:00,4481.39990234375,4485.2998046875,4477.39990234375,4484.2998046875,4102
2026-01-09 12:00:00,4484.2001953125,4489.60009765625,4469.5,4474.5,6698
2026-01-09 13:00:00,4474.60009765625,4500.7998046875,4467.0,4492.0,18200
2026-01-09 14:00:00,4492.2001953125,4507.7998046875,4488.10009765625,4503.89990234375,24000
2026-01-09 15:00:00,4503.39990234375,4527.0,4499.2001953125,4521.5,25952
2026-01-09 16:00:00,4521.7998046875,4523.7998046875,4509.2998046875,4516.5,12664
2026-01-09 17:00:00,4516.39990234375,4521.5,4491.39990234375,4493.89990234375,17982
2026-01-09 18:00:00,4493.60009765625,4514.10009765625,4492.39990234375,4505.89990234375,27012
2026-01-09 19:00:00,4505.7998046875,4511.2998046875,4502.2998046875,4508.2998046875,4954
2026-01-09 20:00:00,4508.0,4518.7998046875,4506.7998046875,4516.10009765625,7020
2026-01-09 21:00:00,4516.0,4520.2998046875,4513.60009765625,4517.89990234375,2292
2026-01-11 23:00:00,4538.10009765625,4555.0,4531.39990234375,4550.10009765625,7488
2026-01-12 00:00:00,4550.0,4612.7001953125,4546.2998046875,4600.0,25099
2026-01-12 01:00:00,4600.2001953125,4606.10009765625,4581.39990234375,4582.10009765625,15923
2026-01-12 02:00:00,4581.60009765625,4594.0,4573.10009765625,4589.39990234375,9893
2026-01-12 03:00:00,4589.5,4593.5,4579.39990234375,4582.60009765625,4417
2026-01-12 04:00:00,4582.7998046875,4584.0,4574.7998046875,4579.39990234375,3594
2026-01-12 05:00:00,4580.0,4595.60009765625,4576.89990234375,4591.2998046875,5409
2026-01-12 06:00:00,4591.2998046875,4591.2998046875,4580.7998046875,4589.2998046875,4992
2026-01-12 07:00:00,4589.7001953125,4599.7998046875,4585.39990234375,4597.7998046875,7725
2026-01-12 08:00:00,4597.7001953125,4608.5,4589.60009765625,4607.0,7975
2026-01-12 09:00:00,4606.89990234375,4609.60009765625,4597.89990234375,4599.39990234375,6771
2026-01-12 10:00:00,4599.5,4605.7998046875,4596.10009765625,4604.5,5984
2026-01-12 11:00:00,4604.7001953125,4605.39990234375,4591.5,4594.7998046875,5061
2026-01-12 12:00:00,4595.0,4600.39990234375,4587.60009765625,4600.39990234375,7086
2026-01-12 13:00:00,4600.39990234375,4630.7998046875,4598.5,4626.2998046875,21446
2026-01-12 14:00:00,4626.60009765625,4628.10009765625,4595.10009765625,4612.10009765625,29042
2026-01-12 15:00:00,4611.7998046875,4638.2001953125,4611.39990234375,4630.89990234375,27369
2026-01-12 16:00:00,4630.89990234375,4640.5,4618.0,4627.0,22590
2026-01-12 17:00:00,4626.7998046875,4630.7001953125,4620.0,4626.89990234375,10555
2026-01-12 18:00:00,4626.89990234375,4629.2001953125,4609.7998046875,4620.2998046875,30106
2026-01-12 19:00:00,4620.60009765625,4628.89990234375,4618.2998046875,4620.60009765625,6888
2026-01-12 20:00:00,4620.5,4621.2001953125,4601.0,4603.2998046875,8921
2026-01-12 21:00:00,4603.39990234375,4609.0,4598.7001953125,4608.7998046875,4157
2026-01-12 23:00:00,4610.0,4616.89990234375,4586.39990234375,4607.60009765625,0
2026-01-13 00:00:00,4607.5,4607.7001953125,4593.2998046875,4595.7998046875,3692
2026-01-13 01:00:00,4596.2001953125,4604.5,4584.2998046875,4586.39990234375,6588
2026-01-13 02:00:00,4586.0,4604.2001953125,4585.0,4603.10009765625,4580
2026-01-13 03:00:00,4602.7998046875,4608.7001953125,4601.2998046875,4603.10009765625,3892
2026-01-13 04:00:00,4603.39990234375,4608.7998046875,4603.0,4606.39990234375,3136
2026-01-13 05:00:00,4605.60009765625,4611.2001953125,4594.0,4600.7001953125,4754
2026-01-13 06:00:00,4600.5,4600.7998046875,4582.7998046875,4590.5,5973
2026-01-13 07:00:00,4590.7998046875,4595.2998046875,4585.60009765625,4589.10009765625,5941
2026-01-13 08:00:00,4588.89990234375,4605.39990234375,4587.7998046875,4601.60009765625,6412
2026-01-13 09:00:00,4601.10009765625,4604.10009765625,4594.5,4595.2001953125,4291
2026-01-13 10:00:00,4595.2998046875,4597.2998046875,4589.39990234375,4595.0,4374
2026-01-13 11:00:00,4595.2001953125,4600.7998046875,4590.7998046875,4596.89990234375,7371
2026-01-13 12:00:00,4597.0,4603.89990234375,4586.2001953125,4602.0,6909
2026-01-13 13:00:00,4601.7001953125,4629.2998046875,4599.10009765625,4619.5,30128
2026-01-13 14:00:00,4619.5,4644.0,4617.0,4638.89990234375,27609
2026-01-13 15:00:00,4638.5,4639.89990234375,4609.10009765625,4627.60009765625,24098
2026-01-13 16:00:00,4627.7001953125,4629.5,4601.2998046875,4622.2001953125,15396
2026-01-13 17:00:00,4622.2998046875,4624.89990234375,4595.0,4599.0,16829
2026-01-13 18:00:00,4598.7998046875,4610.2001953125,4589.5,4602.2998046875,33579
2026-01-13 19:00:00,4602.60009765625,4606.7998046875,4592.39990234375,4605.2998046875,9069
2026-01-13 20:00:00,4605.2998046875,4605.60009765625,4576.7001953125,4594.10009765625,13414
2026-01-13 21:00:00,4594.2001953125,4597.7998046875,4590.7001953125,4594.39990234375,4129
2026-01-13 23:00:00,4594.2998046875,4606.5,4594.2998046875,4603.89990234375,0
2026-01-14 00:00:00,4604.39990234375,4618.39990234375,4604.39990234375,4616.89990234375,4482
2026-01-14 01:00:00,4617.2001953125,4627.60009765625,4613.7001953125,4626.7001953125,8894
2026-01-14 02:00:00,4626.89990234375,4631.5,4621.89990234375,4629.10009765625,5276
2026-01-14 03:00:00,4628.7998046875,4638.89990234375,4621.5,4636.5,6388
2026-01-14 04:00:00,4636.60009765625,4638.60009765625,4633.0,4636.0,5844
2026-01-14 05:00:00,4636.7998046875,4647.60009765625,4624.7001953125,4626.2998046875,12027
2026-01-14 06:00:00,4626.2998046875,4644.60009765625,4625.2001953125,4644.5,7172
2026-01-14 07:00:00,4644.7001953125,4647.2001953125,4638.89990234375,4639.7001953125,6779
2026-01-14 08:00:00,4639.89990234375,4644.89990234375,4628.39990234375,4641.7998046875,9485
2026-01-14 09:00:00,4641.89990234375,4646.7001953125,4634.5,4637.89990234375,6720
2026-01-14 10:00:00,4637.89990234375,4646.2001953125,4635.39990234375,4641.2001953125,6106
2026-01-14 11:00:00,4641.10009765625,4645.2998046875,4634.10009765625,4638.5,6054
2026-01-14 12:00:00,4638.60009765625,4650.10009765625,4638.2998046875,4646.89990234375,11058
2026-01-14 13:00:00,4647.0,4649.7998046875,4631.2998046875,4643.7998046875,15975
2026-01-14 14:00:00,4643.7001953125,4646.7001953125,4613.89990234375,4624.5,25345
2026-01-14 15:00:00,4624.39990234375,4633.60009765625,4605.89990234375,4624.7998046875,30072
2026-01-14 16:00:00,4624.89990234375,4631.7001953125,4615.2998046875,4624.10009765625,16176
2026-01-14 17:00:00,4624.0,4626.10009765625,4607.7001953125,4621.2998046875,23831
2026-01-14 18:00:00,4621.39990234375,4644.89990234375,4619.60009765625,4642.5,36263
2026-01-14 19:00:00,4642.60009765625,4650.5,4640.7998046875,4646.7001953125,16579
2026-01-14 20:00:00,4646.7001953125,4649.2001953125,4632.7001953125,4639.2001953125,21031
2026-01-14 21:00:00,4639.2998046875,4639.7998046875,4623.60009765625,4633.89990234375,5789
2026-01-14 23:00:00,4635.7001953125,4637.2001953125,4607.2001953125,4619.60009765625,0
2026-01-15 00:00:00,4619.39990234375,4622.89990234375,4614.5,4619.2998046875,4029
2026-01-15 01:00:00,4619.5,4622.0,4587.5,4604.2998046875,17788
2026-01-15 02:00:00,4604.0,4618.89990234375,4599.39990234375,4606.89990234375,9909
2026-01-15 03:00:00,4606.60009765625,4608.10009765625,4584.5,4596.10009765625,11140
2026-01-15 04:00:00,4595.7998046875,4601.39990234375,4590.7001953125,4596.60009765625,5575
2026-01-15 05:00:00,4595.7001953125,4602.60009765625,4584.60009765625,4599.10009765625,6426
2026-01-15 06:00:00,4598.89990234375,4616.39990234375,4597.39990234375,4614.5,6929
2026-01-15 07:00:00,4614.89990234375,4618.0,4603.5,4606.10009765625,5380
2026-01-15 08:00:00,4606.39990234375,4611.5,4602.2001953125,4608.2001953125,6197
2026-01-15 09:00:00,4608.10009765625,4617.2001953125,4604.60009765625,4616.89990234375,5953
2026-01-15 10:00:00,4616.7001953125,4624.89990234375,4613.39990234375,4624.2001953125,7304
2026-01-15 11:00:00,4624.2998046875,4627.0,4619.60009765625,4623.39990234375,5430
2026-01-15 12:00:00,4623.2998046875,4624.89990234375,4615.7001953125,4617.89990234375,4989
2026-01-15 13:00:00,4618.0,4620.2001953125,4584.0,4591.60009765625,21329
2026-01-15 14:00:00,4591.60009765625,4618.7998046875,4586.2998046875,4614.89990234375,21927
2026-01-15 15:00:00,4614.7998046875,4622.2998046875,4608.2001953125,4620.2001953125,15178
2026-01-15 16:00:00,4620.0,4630.10009765625,4605.7001953125,4610.2001953125,18463
2026-01-15 17:00:00,4610.39990234375,4621.7998046875,4610.2998046875,4621.5,9651
2026-01-15 18:00:00,4621.39990234375,4626.0,4617.60009765625,4622.10009765625,12867
2026-01-15 19:00:00,4622.2001953125,4626.5,4616.7998046875,4620.0,6399
2026-01-15 20:00:00,4620.2001953125,4620.7001953125,4604.2001953125,4609.7998046875,7888
2026-01-15 21:00:00,4609.5,4620.60009765625,4608.5,4620.5,2974
2026-01-15 23:00:00,4621.60009765625,4625.5,4610.60009765625,4614.60009765625,0
2026-01-16 00:00:00,4614.2001953125,4615.10009765625,4602.39990234375,4604.39990234375,4239
2026-01-16 01:00:00,4603.7998046875,4612.2998046875,4597.7998046875,4604.7998046875,7359
2026-01-16 02:00:00,4604.7998046875,4607.7001953125,4594.60009765625,4598.39990234375,8871
2026-01-16 03:00:00,4598.2001953125,4603.2001953125,4595.7998046875,4599.39990234375,2779
2026-01-16 04:00:00,4599.39990234375,4605.5,4599.2001953125,4604.60009765625,2377
2026-01-16 05:00:00,4604.5,4620.2001953125,4598.60009765625,4615.39990234375,5053
2026-01-16 06:00:00,4615.5,4616.2998046875,4597.10009765625,4601.7998046875,7871
2026-01-16 07:00:00,4601.5,4616.2001953125,4600.5,4611.5,8614
2026-01-16 08:00:00,4611.2001953125,4614.7998046875,4605.2001953125,4606.7998046875,4537
2026-01-16 09:00:00,4606.7998046875,4612.2001953125,4602.7001953125,4604.2001953125,3202
2026-01-16 10:00:00,4604.10009765625,4615.10009765625,4603.60009765625,4604.10009765625,5588
2026-01-16 11:00:00,4604.10009765625,4620.5,4602.2998046875,4616.5,6347
2026-01-16 12:00:00,4616.39990234375,4617.0,4601.0,4605.7001953125,6728
2026-01-16 13:00:00,4605.7998046875,4609.89990234375,4586.0,4605.7001953125,23000
2026-01-16 14:00:00,4605.7001953125,4618.89990234375,4599.89990234375,4611.89990234375,17115
2026-01-16 15:00:00,4611.39990234375,4624.60009765625,4539.10009765625,4574.7998046875,65602
2026-01-16 16:00:00,4574.60009765625,4603.89990234375,4570.7998046875,4595.7998046875,24830
2026-01-16 17:00:00,4596.2001953125,4597.89990234375,4581.0,4586.0,8833
2026-01-16 18:00:00,4586.0,4601.10009765625,4584.7001953125,4587.89990234375,10228
2026-01-16 19:00:00,4587.7998046875,4597.2001953125,4585.7998046875,4595.2001953125,4435
2026-01-16 20:00:00,4595.2998046875,4600.2001953125,4585.0,4587.2998046875,7957
2026-01-16 21:00:00,4587.2001953125,4602.10009765625,4587.2001953125,4595.39990234375,3758
2026-01-19 04:00:00,4595.39990234375,4672.2998046875,4595.39990234375,4671.2001953125,997
2026-01-20 05:00:00,4700.89990234375,4722.7998046875,4700.0,4720.60009765625,15150
2026-01-20 06:00:00,4720.7001953125,4723.39990234375,4711.2998046875,4718.60009765625,10913
2026-01-20 07:00:00,4718.39990234375,4728.0,4717.5,4721.39990234375,9599
2026-01-20 08:00:00,4721.39990234375,4738.0,4720.39990234375,4735.60009765625,11090
2026-01-20 09:00:00,4735.5,4742.89990234375,4727.2001953125,4737.60009765625,11763
2026-01-20 10:00:00,4737.5,4740.39990234375,4728.7001953125,4732.2998046875,7291
2026-01-20 11:00:00,4732.2998046875,4740.7998046875,4727.2998046875,4738.60009765625,5365
2026-01-20 12:00:00,4738.60009765625,4738.60009765625,4729.5,4733.2998046875,7862
2026-01-20 13:00:00,4733.39990234375,4743.7998046875,4720.0,4742.2998046875,21812
2026-01-20 14:00:00,4742.2998046875,4756.60009765625,4733.39990234375,4746.39990234375,32158
2026-01-20 15:00:00,4745.89990234375,4753.7001953125,4726.7001953125,4742.0,28924
2026-01-20 16:00:00,4742.10009765625,4762.0,4733.39990234375,4758.0,19673
2026-01-20 17:00:00,4757.7001953125,4767.0,4750.2998046875,4763.7001953125,15279
2026-01-20 18:00:00,4763.7998046875,4771.2001953125,4757.5,4764.2001953125,17373
2026-01-20 19:00:00,4764.39990234375,4771.5,4761.2998046875,4765.89990234375,6958
2026-01-20 20:00:00,4765.7998046875,4766.60009765625,4752.60009765625,4761.39990234375,9291
2026-01-20 21:00:00,4761.5,4769.2998046875,4761.10009765625,4769.10009765625,2587
2026-01-20 23:00:00,4767.5,4784.89990234375,4761.5,4779.7998046875,0
2026-01-21 00:00:00,4779.60009765625,4792.89990234375,4774.5,4789.60009765625,6393
2026-01-21 01:00:00,4789.60009765625,4847.7001953125,4788.5,4838.5,26857
2026-01-21 02:00:00,4838.60009765625,4845.2998046875,4820.39990234375,4839.39990234375,12218
2026-01-21 03:00:00,4839.2001953125,4852.60009765625,4829.5,4847.60009765625,11760
2026-01-21 04:00:00,4847.2998046875,4873.60009765625,4840.0,4867.5,8548
2026-01-21 05:00:00,4868.39990234375,4880.89990234375,4861.7001953125,4872.39990234375,9511
2026-01-21 06:00:00,4872.60009765625,4891.10009765625,4848.0,4850.2001953125,16912
2026-01-21 07:00:00,4849.89990234375,4859.39990234375,4835.2001953125,4857.5,16598
2026-01-21 08:00:00,4856.89990234375,4871.60009765625,4853.7001953125,4856.89990234375,10002
2026-01-21 09:00:00,4856.89990234375,4879.39990234375,4854.5,4862.39990234375,10928
2026-01-21 10:00:00,4862.5,4869.2001953125,4861.60009765625,4864.39990234375,7274
2026-01-21 11:00:00,4864.2998046875,4874.0,4857.39990234375,4869.10009765625,9609
2026-01-21 12:00:00,4869.2998046875,4873.5,4858.10009765625,4868.0,11558
2026-01-21 13:00:00,4868.2001953125,4883.2998046875,4861.0,4882.2998046875,17829
2026-01-21 14:00:00,4882.60009765625,4884.5,4840.7998046875,4853.7001953125,45513
2026-01-21 15:00:00,4853.7001953125,4871.2001953125,4813.7998046875,4850.0,38879
2026-01-21 16:00:00,4850.0,4858.7001953125,4821.60009765625,4836.5,21696
2026-01-21 17:00:00,4836.7001953125,4837.0,4804.60009765625,4829.0,26130
2026-01-21 18:00:00,4828.60009765625,4853.5,4822.60009765625,4853.2001953125,15720
2026-01-21 19:00:00,4853.10009765625,4857.2001953125,4757.10009765625,4783.39990234375,33073
2026-01-21 20:00:00,4783.0,4830.89990234375,4774.5,4830.0,21449
2026-01-21 21:00:00,4829.60009765625,4842.7998046875,4816.0,4836.2001953125,6107
2026-01-21 23:00:00,4836.2001953125,4837.7001953125,4779.2998046875,4779.60009765625,0
2026-01-22 00:00:00,4779.89990234375,4799.7998046875,4779.39990234375,4798.7998046875,6043
2026-01-22 01:00:00,4798.39990234375,4810.60009765625,4772.7001953125,4799.2001953125,10077
2026-01-22 02:00:00,4798.89990234375,4799.7998046875,4775.2998046875,4789.89990234375,7938
2026-01-22 03:00:00,4790.2001953125,4798.10009765625,4785.0,4797.39990234375,3213
2026-01-22 04:00:00,4797.89990234375,4801.7998046875,4794.7001953125,4797.7001953125,3241
2026-01-22 05:00:00,4798.10009765625,4822.10009765625,4794.7001953125,4821.7998046875,5861
2026-01-22 06:00:00,4821.60009765625,4829.60009765625,4816.60009765625,4827.2998046875,6795
2026-01-22 07:00:00,4827.39990234375,4841.10009765625,4826.39990234375,4833.5,7547
2026-01-22 08:00:00,4833.39990234375,4836.7998046875,4823.2998046875,4832.2001953125,6573
2026-01-22 09:00:00,4832.2001953125,4839.5,4815.2998046875,4824.39990234375,13123
2026-01-22 10:00:00,4824.7998046875,4833.7001953125,4820.7998046875,4831.0,5413
2026-01-22 11:00:00,4830.7998046875,4838.5,4826.2001953125,4833.2001953125,6128
2026-01-22 12:00:00,4832.89990234375,4834.60009765625,4820.5,4821.5,7341
2026-01-22 13:00:00,4821.60009765625,4837.39990234375,4809.60009765625,4823.7998046875,18049
2026-01-22 14:00:00,4823.5,4849.39990234375,4821.7001953125,4836.7001953125,25160
2026-01-22 15:00:00,4836.7001953125,4876.7998046875,4826.39990234375,4874.0,27507
2026-01-22 16:00:00,4874.2001953125,4888.10009765625,4870.10009765625,4880.7998046875,20778
2026-01-22 17:00:00,4880.7998046875,4909.5,4871.0,4907.7998046875,24733
2026-01-22 18:00:00,4907.7001953125,4922.5,4904.60009765625,4918.7001953125,19898
2026-01-22 19:00:00,4918.7001953125,4927.60009765625,4909.2998046875,4915.2001953125,11485
2026-01-22 20:00:00,4915.5,4932.2001953125,4914.7998046875,4920.5,9621
2026-01-22 21:00:00,4920.7001953125,4944.2998046875,4918.2998046875,4938.39990234375,5669
2026-01-22 23:00:00,4940.0,4964.0,4932.39990234375,4960.7998046875,0
2026-01-23 00:00:00,4961.2001953125,4968.5,4949.7001953125,4967.60009765625,7024
2026-01-23 01:00:00,4968.0,4970.0,4938.0,4956.7998046875,11674
2026-01-23 02:00:00,4956.0,4964.5,4948.39990234375,4957.7001953125,5877
2026-01-23 03:00:00,4957.39990234375,4961.10009765625,4939.5,4953.0,8448
2026-01-23 04:00:00,4952.7001953125,4960.0,4951.0,4958.0,3591
2026-01-23 05:00:00,4957.7998046875,4969.0,4955.7001953125,4962.10009765625,4891
2026-01-23 06:00:00,4962.2998046875,4964.2998046875,4946.2001953125,4954.10009765625,8519
2026-01-23 07:00:00,4954.5,4960.7001953125,4944.2998046875,4945.5,7081
2026-01-23 08:00:00,4945.2001953125,4948.7001953125,4901.89990234375,4915.2998046875,18527
2026-01-23 09:00:00,4914.7998046875,4922.7001953125,4901.2001953125,4919.39990234375,11840
2026-01-23 10:00:00,4919.60009765625,4933.2998046875,4916.60009765625,4931.0,7096
2026-01-23 11:00:00,4930.89990234375,4931.5,4912.7998046875,4923.2998046875,7366
